Nov 14 12:16:52.706 INFO Logging to file                         path: "/data/validator/validators/logs/validator.log"
Nov 14 12:37:03.017 INFO Successfully published attestation      type: aggregated, slot: 101, committee_index: 0, head_block: 0xce60f21078966cf1c2bbeb0f01d38f7e1093392b82cd2f7fd17b7cc491ee2154, signatures: 3, aggregator: 6, service: attestation
Nov 14 12:37:03.017 INFO Successfully published sync contributions, slot: 101, num_signers: 128, beacon_block_root: 0xce60f21078966cf1c2bbeb0f01d38f7e1093392b82cd2f7fd17b7cc491ee2154, subnet: 0, service: sync_committee
Nov 14 12:37:03.017 INFO Successfully published sync contributions, slot: 101, num_signers: 128, beacon_block_root: 0xce60f21078966cf1c2bbeb0f01d38f7e1093392b82cd2f7fd17b7cc491ee2154, subnet: 1, service: sync_committee
Nov 14 12:37:03.017 INFO Successfully published sync contributions, slot: 101, num_signers: 128, beacon_block_root: 0xce60f21078966cf1c2bbeb0f01d38f7e1093392b82cd2f7fd17b7cc491ee2154, subnet: 2, service: sync_committee
Nov 14 12:37:07.002 INFO Requesting unsigned block               slot: 102, service: block
Nov 14 12:37:07.014 INFO Received unsigned block                 slot: 102, service: block
Nov 14 12:37:07.019 INFO Publishing signed block                 signing_time_ms: 4, slot: 102, service: block
Nov 14 12:37:07.037 INFO Successfully published block            slot: 102, graffiti: None, attestations: 1, deposits: 0, block_type: Full, service: block
Nov 14 12:37:11.027 INFO Successfully published attestations     type: unaggregated, slot: 102, committee_index: 0, head_block: 0x7259ab3f0939d439ea150c9a829b8e1cb55484bbe7101e18adecb854df6f33b4, validator_indices: [30, 82, 17], count: 3, service: attestation
Nov 14 12:37:11.459 INFO Successfully published sync committee messages, slot: 102, head_block: 0x7259ab3f0939d439ea150c9a829b8e1cb55484bbe7101e18adecb854df6f33b4, count: 100, service: sync_committee
Nov 14 12:37:13.001 INFO Connected to beacon node(s)             synced: 1, available: 1, total: 1, primary: http://beacon:3500/, service: notifier
Nov 14 12:37:13.001 INFO All validators active                   slot: 102, epoch: 3, total_validators: 100, active_validators: 100, current_epoch_proposers: 32, service: notifier
Nov 14 12:37:15.016 INFO Successfully published attestation      type: aggregated, slot: 102, committee_index: 0, head_block: 0x7259ab3f0939d439ea150c9a829b8e1cb55484bbe7101e18adecb854df6f33b4, signatures: 3, aggregator: 30, service: attestation
Nov 14 12:37:15.016 INFO Successfully published attestation      type: aggregated, slot: 102, committee_index: 0, head_block: 0x7259ab3f0939d439ea150c9a829b8e1cb55484bbe7101e18adecb854df6f33b4, signatures: 3, aggregator: 82, service: attestation
Nov 14 12:37:15.016 INFO Successfully published attestation      type: aggregated, slot: 102, committee_index: 0, head_block: 0x7259ab3f0939d439ea150c9a829b8e1cb55484bbe7101e18adecb854df6f33b4, signatures: 3, aggregator: 17, service: attestation
Nov 14 12:37:15.017 INFO Successfully published sync contributions, slot: 102, num_signers: 128, beacon_block_root: 0x7259ab3f0939d439ea150c9a829b8e1cb55484bbe7101e18adecb854df6f33b4, subnet: 3, service: sync_committee
Nov 14 12:37:15.018 INFO Successfully published sync contributions, slot: 102, num_signers: 128, beacon_block_root: 0x7259ab3f0939d439ea150c9a829b8e1cb55484bbe7101e18adecb854df6f33b4, subnet: 2, service: sync_committee
Nov 14 12:37:15.019 INFO Successfully published sync contributions, slot: 102, num_signers: 128, beacon_block_root: 0x7259ab3f0939d439ea150c9a829b8e1cb55484bbe7101e18adecb854df6f33b4, subnet: 0, service: sync_committee
Nov 14 12:37:15.019 INFO Successfully published sync contributions, slot: 102, num_signers: 128, beacon_block_root: 0x7259ab3f0939d439ea150c9a829b8e1cb55484bbe7101e18adecb854df6f33b4, subnet: 1, service: sync_committee
Nov 14 12:37:19.003 INFO Requesting unsigned block               slot: 103, service: block
Nov 14 12:37:19.012 INFO Received unsigned block                 slot: 103, service: block
Nov 14 12:37:19.018 INFO Publishing signed block                 signing_time_ms: 6, slot: 103, service: block
Nov 14 12:37:19.038 INFO Successfully published block            slot: 103, graffiti: None, attestations: 1, deposits: 0, block_type: Full, service: block
Nov 14 12:37:23.029 INFO Successfully published attestations     type: unaggregated, slot: 103, committee_index: 0, head_block: 0xed5d6df33c55b91d6c77668880e2d7af69a0db4edba1302754365656d77c2fa7, validator_indices: [27, 59, 43, 5], count: 4, service: attestation
Nov 14 12:37:23.494 INFO Successfully published sync committee messages, slot: 103, head_block: 0xed5d6df33c55b91d6c77668880e2d7af69a0db4edba1302754365656d77c2fa7, count: 100, service: sync_committee
Nov 14 12:37:25.002 INFO Connected to beacon node(s)             synced: 1, available: 1, total: 1, primary: http://beacon:3500/, service: notifier
Nov 14 12:37:25.002 INFO All validators active                   slot: 103, epoch: 3, total_validators: 100, active_validators: 100, current_epoch_proposers: 32, service: notifier
Nov 14 12:37:27.013 INFO Successfully published attestation      type: aggregated, slot: 103, committee_index: 0, head_block: 0xed5d6df33c55b91d6c77668880e2d7af69a0db4edba1302754365656d77c2fa7, signatures: 4, aggregator: 27, service: attestation
Nov 14 12:37:27.013 INFO Successfully published attestation      type: aggregated, slot: 103, committee_index: 0, head_block: 0xed5d6df33c55b91d6c77668880e2d7af69a0db4edba1302754365656d77c2fa7, signatures: 4, aggregator: 59, service: attestation
Nov 14 12:37:27.013 INFO Successfully published attestation      type: aggregated, slot: 103, committee_index: 0, head_block: 0xed5d6df33c55b91d6c77668880e2d7af69a0db4edba1302754365656d77c2fa7, signatures: 4, aggregator: 43, service: attestation
Nov 14 12:37:27.013 INFO Successfully published attestation      type: aggregated, slot: 103, committee_index: 0, head_block: 0xed5d6df33c55b91d6c77668880e2d7af69a0db4edba1302754365656d77c2fa7, signatures: 4, aggregator: 5, service: attestation
Nov 14 12:37:27.019 INFO Successfully published sync contributions, slot: 103, num_signers: 128, beacon_block_root: 0xed5d6df33c55b91d6c77668880e2d7af69a0db4edba1302754365656d77c2fa7, subnet: 1, service: sync_committee
Nov 14 12:37:27.020 INFO Successfully published sync contributions, slot: 103, num_signers: 128, beacon_block_root: 0xed5d6df33c55b91d6c77668880e2d7af69a0db4edba1302754365656d77c2fa7, subnet: 2, service: sync_committee
Nov 14 12:37:27.022 INFO Successfully published sync contributions, slot: 103, num_signers: 128, beacon_block_root: 0xed5d6df33c55b91d6c77668880e2d7af69a0db4edba1302754365656d77c2fa7, subnet: 3, service: sync_committee
Nov 14 12:37:27.022 INFO Successfully published sync contributions, slot: 103, num_signers: 128, beacon_block_root: 0xed5d6df33c55b91d6c77668880e2d7af69a0db4edba1302754365656d77c2fa7, subnet: 0, service: sync_committee
Nov 14 12:37:31.002 INFO Requesting unsigned block               slot: 104, service: block
Nov 14 12:37:31.012 INFO Received unsigned block                 slot: 104, service: block
Nov 14 12:37:31.018 INFO Publishing signed block                 signing_time_ms: 5, slot: 104, service: block
Nov 14 12:37:31.037 INFO Successfully published block            slot: 104, graffiti: None, attestations: 1, deposits: 0, block_type: Full, service: block
Nov 14 12:37:35.028 INFO Successfully published attestations     type: unaggregated, slot: 104, committee_index: 0, head_block: 0x6fbe9891f2eef4c7492aef69c7c64db53e1a34a9454d0b24b0629aaa5ab5511c, validator_indices: [85, 73, 21], count: 3, service: attestation
Nov 14 12:37:35.587 INFO Successfully published sync committee messages, slot: 104, head_block: 0x6fbe9891f2eef4c7492aef69c7c64db53e1a34a9454d0b24b0629aaa5ab5511c, count: 100, service: sync_committee
Nov 14 12:37:37.002 INFO Connected to beacon node(s)             synced: 1, available: 1, total: 1, primary: http://beacon:3500/, service: notifier
Nov 14 12:37:37.002 INFO All validators active                   slot: 104, epoch: 3, total_validators: 100, active_validators: 100, current_epoch_proposers: 32, service: notifier
Nov 14 12:37:39.012 INFO Successfully published sync contributions, slot: 104, num_signers: 128, beacon_block_root: 0x6fbe9891f2eef4c7492aef69c7c64db53e1a34a9454d0b24b0629aaa5ab5511c, subnet: 3, service: sync_committee
Nov 14 12:37:39.015 INFO Successfully published attestation      type: aggregated, slot: 104, committee_index: 0, head_block: 0x6fbe9891f2eef4c7492aef69c7c64db53e1a34a9454d0b24b0629aaa5ab5511c, signatures: 3, aggregator: 85, service: attestation
Nov 14 12:37:39.016 INFO Successfully published attestation      type: aggregated, slot: 104, committee_index: 0, head_block: 0x6fbe9891f2eef4c7492aef69c7c64db53e1a34a9454d0b24b0629aaa5ab5511c, signatures: 3, aggregator: 73, service: attestation
Nov 14 12:37:39.016 INFO Successfully published attestation      type: aggregated, slot: 104, committee_index: 0, head_block: 0x6fbe9891f2eef4c7492aef69c7c64db53e1a34a9454d0b24b0629aaa5ab5511c, signatures: 3, aggregator: 21, service: attestation
Nov 14 12:37:39.016 INFO Successfully published sync contributions, slot: 104, num_signers: 128, beacon_block_root: 0x6fbe9891f2eef4c7492aef69c7c64db53e1a34a9454d0b24b0629aaa5ab5511c, subnet: 0, service: sync_committee
Nov 14 12:37:39.016 INFO Successfully published sync contributions, slot: 104, num_signers: 128, beacon_block_root: 0x6fbe9891f2eef4c7492aef69c7c64db53e1a34a9454d0b24b0629aaa5ab5511c, subnet: 1, service: sync_committee
Nov 14 12:37:39.016 INFO Successfully published sync contributions, slot: 104, num_signers: 128, beacon_block_root: 0x6fbe9891f2eef4c7492aef69c7c64db53e1a34a9454d0b24b0629aaa5ab5511c, subnet: 2, service: sync_committee
Nov 14 12:37:43.002 INFO Requesting unsigned block               slot: 105, service: block
Nov 14 12:37:43.016 INFO Received unsigned block                 slot: 105, service: block
Nov 14 12:37:43.025 INFO Publishing signed block                 signing_time_ms: 8, slot: 105, service: block
Nov 14 12:37:43.057 INFO Successfully published block            slot: 105, graffiti: None, attestations: 1, deposits: 0, block_type: Full, service: block
Nov 14 12:37:47.032 INFO Successfully published attestations     type: unaggregated, slot: 105, committee_index: 0, head_block: 0x0cfa8538264f9e5ef86ff11322ce4b76fe315dc69b8bb68e3beac2e66d867654, validator_indices: [29, 10, 34], count: 3, service: attestation
Nov 14 12:37:47.511 INFO Successfully published sync committee messages, slot: 105, head_block: 0x0cfa8538264f9e5ef86ff11322ce4b76fe315dc69b8bb68e3beac2e66d867654, count: 100, service: sync_committee
Nov 14 12:37:49.001 INFO Connected to beacon node(s)             synced: 1, available: 1, total: 1, primary: http://beacon:3500/, service: notifier
Nov 14 12:37:49.001 INFO All validators active                   slot: 105, epoch: 3, total_validators: 100, active_validators: 100, current_epoch_proposers: 32, service: notifier
Nov 14 12:37:51.016 INFO Successfully published sync contributions, slot: 105, num_signers: 128, beacon_block_root: 0x0cfa8538264f9e5ef86ff11322ce4b76fe315dc69b8bb68e3beac2e66d867654, subnet: 1, service: sync_committee
Nov 14 12:37:51.018 INFO Successfully published sync contributions, slot: 105, num_signers: 128, beacon_block_root: 0x0cfa8538264f9e5ef86ff11322ce4b76fe315dc69b8bb68e3beac2e66d867654, subnet: 0, service: sync_committee
Nov 14 12:37:51.018 INFO Successfully published sync contributions, slot: 105, num_signers: 128, beacon_block_root: 0x0cfa8538264f9e5ef86ff11322ce4b76fe315dc69b8bb68e3beac2e66d867654, subnet: 3, service: sync_committee
Nov 14 12:37:51.018 INFO Successfully published attestation      type: aggregated, slot: 105, committee_index: 0, head_block: 0x0cfa8538264f9e5ef86ff11322ce4b76fe315dc69b8bb68e3beac2e66d867654, signatures: 3, aggregator: 29, service: attestation
Nov 14 12:37:51.018 INFO Successfully published attestation      type: aggregated, slot: 105, committee_index: 0, head_block: 0x0cfa8538264f9e5ef86ff11322ce4b76fe315dc69b8bb68e3beac2e66d867654, signatures: 3, aggregator: 10, service: attestation
Nov 14 12:37:51.018 INFO Successfully published attestation      type: aggregated, slot: 105, committee_index: 0, head_block: 0x0cfa8538264f9e5ef86ff11322ce4b76fe315dc69b8bb68e3beac2e66d867654, signatures: 3, aggregator: 34, service: attestation
Nov 14 12:37:51.018 INFO Successfully published sync contributions, slot: 105, num_signers: 128, beacon_block_root: 0x0cfa8538264f9e5ef86ff11322ce4b76fe315dc69b8bb68e3beac2e66d867654, subnet: 2, service: sync_committee
Nov 14 12:37:55.005 INFO Requesting unsigned block               slot: 106, service: block
Nov 14 12:37:55.012 INFO Received unsigned block                 slot: 106, service: block
Nov 14 12:37:55.019 INFO Publishing signed block                 signing_time_ms: 6, slot: 106, service: block
Nov 14 12:37:55.046 INFO Successfully published block            slot: 106, graffiti: None, attestations: 1, deposits: 0, block_type: Full, service: block
Nov 14 12:37:59.027 INFO Successfully published attestations     type: unaggregated, slot: 106, committee_index: 0, head_block: 0x9aaa6d43d4194390b6114c19c7bf65af6bf0bb6fbe4ce7edcd31b15216d2a764, validator_indices: [50, 91, 87], count: 3, service: attestation
Nov 14 12:37:59.550 INFO Successfully published sync committee messages, slot: 106, head_block: 0x9aaa6d43d4194390b6114c19c7bf65af6bf0bb6fbe4ce7edcd31b15216d2a764, count: 100, service: sync_committee
Nov 14 12:38:01.002 INFO Connected to beacon node(s)             synced: 1, available: 1, total: 1, primary: http://beacon:3500/, service: notifier
Nov 14 12:38:01.002 INFO All validators active                   slot: 106, epoch: 3, total_validators: 100, active_validators: 100, current_epoch_proposers: 32, service: notifier
Nov 14 12:38:03.015 INFO Successfully published attestation      type: aggregated, slot: 106, committee_index: 0, head_block: 0x9aaa6d43d4194390b6114c19c7bf65af6bf0bb6fbe4ce7edcd31b15216d2a764, signatures: 3, aggregator: 50, service: attestation
Nov 14 12:38:03.015 INFO Successfully published attestation      type: aggregated, slot: 106, committee_index: 0, head_block: 0x9aaa6d43d4194390b6114c19c7bf65af6bf0bb6fbe4ce7edcd31b15216d2a764, signatures: 3, aggregator: 91, service: attestation
Nov 14 12:38:03.015 INFO Successfully published attestation      type: aggregated, slot: 106, committee_index: 0, head_block: 0x9aaa6d43d4194390b6114c19c7bf65af6bf0bb6fbe4ce7edcd31b15216d2a764, signatures: 3, aggregator: 87, service: attestation
Nov 14 12:38:03.015 INFO Successfully published sync contributions, slot: 106, num_signers: 128, beacon_block_root: 0x9aaa6d43d4194390b6114c19c7bf65af6bf0bb6fbe4ce7edcd31b15216d2a764, subnet: 1, service: sync_committee
Nov 14 12:38:03.016 INFO Successfully published sync contributions, slot: 106, num_signers: 128, beacon_block_root: 0x9aaa6d43d4194390b6114c19c7bf65af6bf0bb6fbe4ce7edcd31b15216d2a764, subnet: 3, service: sync_committee
Nov 14 12:38:03.016 INFO Successfully published sync contributions, slot: 106, num_signers: 128, beacon_block_root: 0x9aaa6d43d4194390b6114c19c7bf65af6bf0bb6fbe4ce7edcd31b15216d2a764, subnet: 0, service: sync_committee
Nov 14 12:38:03.017 INFO Successfully published sync contributions, slot: 106, num_signers: 128, beacon_block_root: 0x9aaa6d43d4194390b6114c19c7bf65af6bf0bb6fbe4ce7edcd31b15216d2a764, subnet: 2, service: sync_committee
Nov 14 12:38:07.004 INFO Requesting unsigned block               slot: 107, service: block
Nov 14 12:38:07.011 INFO Received unsigned block                 slot: 107, service: block
Nov 14 12:38:07.018 INFO Publishing signed block                 signing_time_ms: 6, slot: 107, service: block
Nov 14 12:38:07.042 INFO Successfully published block            slot: 107, graffiti: None, attestations: 1, deposits: 0, block_type: Full, service: block
Nov 14 12:38:11.027 INFO Successfully published attestations     type: unaggregated, slot: 107, committee_index: 0, head_block: 0xc1e2ea0d1877725c6367c302a1993e5747ad5f7d1309b2ef74016851e525410a, validator_indices: [37, 99, 52], count: 3, service: attestation
Nov 14 12:38:11.551 INFO Successfully published sync committee messages, slot: 107, head_block: 0xc1e2ea0d1877725c6367c302a1993e5747ad5f7d1309b2ef74016851e525410a, count: 100, service: sync_committee
Nov 14 12:38:13.001 INFO Connected to beacon node(s)             synced: 1, available: 1, total: 1, primary: http://beacon:3500/, service: notifier
Nov 14 12:38:13.001 INFO All validators active                   slot: 107, epoch: 3, total_validators: 100, active_validators: 100, current_epoch_proposers: 32, service: notifier
Nov 14 12:38:15.012 INFO Successfully published attestation      type: aggregated, slot: 107, committee_index: 0, head_block: 0xc1e2ea0d1877725c6367c302a1993e5747ad5f7d1309b2ef74016851e525410a, signatures: 3, aggregator: 37, service: attestation
Nov 14 12:38:15.012 INFO Successfully published attestation      type: aggregated, slot: 107, committee_index: 0, head_block: 0xc1e2ea0d1877725c6367c302a1993e5747ad5f7d1309b2ef74016851e525410a, signatures: 3, aggregator: 99, service: attestation
Nov 14 12:38:15.012 INFO Successfully published attestation      type: aggregated, slot: 107, committee_index: 0, head_block: 0xc1e2ea0d1877725c6367c302a1993e5747ad5f7d1309b2ef74016851e525410a, signatures: 3, aggregator: 52, service: attestation
Nov 14 12:38:15.013 INFO Successfully published sync contributions, slot: 107, num_signers: 128, beacon_block_root: 0xc1e2ea0d1877725c6367c302a1993e5747ad5f7d1309b2ef74016851e525410a, subnet: 2, service: sync_committee
Nov 14 12:38:15.016 INFO Successfully published sync contributions, slot: 107, num_signers: 128, beacon_block_root: 0xc1e2ea0d1877725c6367c302a1993e5747ad5f7d1309b2ef74016851e525410a, subnet: 3, service: sync_committee
Nov 14 12:38:15.017 INFO Successfully published sync contributions, slot: 107, num_signers: 128, beacon_block_root: 0xc1e2ea0d1877725c6367c302a1993e5747ad5f7d1309b2ef74016851e525410a, subnet: 1, service: sync_committee
Nov 14 12:38:15.017 INFO Successfully published sync contributions, slot: 107, num_signers: 128, beacon_block_root: 0xc1e2ea0d1877725c6367c302a1993e5747ad5f7d1309b2ef74016851e525410a, subnet: 0, service: sync_committee
Nov 14 12:38:19.002 INFO Requesting unsigned block               slot: 108, service: block
Nov 14 12:38:19.010 INFO Received unsigned block                 slot: 108, service: block
Nov 14 12:38:19.017 INFO Publishing signed block                 signing_time_ms: 6, slot: 108, service: block
Nov 14 12:38:19.037 INFO Successfully published block            slot: 108, graffiti: None, attestations: 1, deposits: 0, block_type: Full, service: block
Nov 14 12:38:23.026 INFO Successfully published attestations     type: unaggregated, slot: 108, committee_index: 0, head_block: 0xf6cbc7b02efb27c0fabf63ac0ecb676bd7d8d6b9f289b4dd52cf1e0b06f5ff04, validator_indices: [81, 74, 51], count: 3, service: attestation
Nov 14 12:38:23.479 INFO Successfully published sync committee messages, slot: 108, head_block: 0xf6cbc7b02efb27c0fabf63ac0ecb676bd7d8d6b9f289b4dd52cf1e0b06f5ff04, count: 100, service: sync_committee
Nov 14 12:38:25.000 INFO Connected to beacon node(s)             synced: 1, available: 1, total: 1, primary: http://beacon:3500/, service: notifier
Nov 14 12:38:25.000 INFO All validators active                   slot: 108, epoch: 3, total_validators: 100, active_validators: 100, current_epoch_proposers: 32, service: notifier
Nov 14 12:38:27.013 INFO Successfully published attestation      type: aggregated, slot: 108, committee_index: 0, head_block: 0xf6cbc7b02efb27c0fabf63ac0ecb676bd7d8d6b9f289b4dd52cf1e0b06f5ff04, signatures: 3, aggregator: 81, service: attestation
Nov 14 12:38:27.013 INFO Successfully published attestation      type: aggregated, slot: 108, committee_index: 0, head_block: 0xf6cbc7b02efb27c0fabf63ac0ecb676bd7d8d6b9f289b4dd52cf1e0b06f5ff04, signatures: 3, aggregator: 74, service: attestation
Nov 14 12:38:27.013 INFO Successfully published attestation      type: aggregated, slot: 108, committee_index: 0, head_block: 0xf6cbc7b02efb27c0fabf63ac0ecb676bd7d8d6b9f289b4dd52cf1e0b06f5ff04, signatures: 3, aggregator: 51, service: attestation
Nov 14 12:38:27.017 INFO Successfully published sync contributions, slot: 108, num_signers: 128, beacon_block_root: 0xf6cbc7b02efb27c0fabf63ac0ecb676bd7d8d6b9f289b4dd52cf1e0b06f5ff04, subnet: 3, service: sync_committee
Nov 14 12:38:27.017 INFO Successfully published sync contributions, slot: 108, num_signers: 128, beacon_block_root: 0xf6cbc7b02efb27c0fabf63ac0ecb676bd7d8d6b9f289b4dd52cf1e0b06f5ff04, subnet: 1, service: sync_committee
Nov 14 12:38:27.017 INFO Successfully published sync contributions, slot: 108, num_signers: 128, beacon_block_root: 0xf6cbc7b02efb27c0fabf63ac0ecb676bd7d8d6b9f289b4dd52cf1e0b06f5ff04, subnet: 2, service: sync_committee
Nov 14 12:38:27.020 INFO Successfully published sync contributions, slot: 108, num_signers: 128, beacon_block_root: 0xf6cbc7b02efb27c0fabf63ac0ecb676bd7d8d6b9f289b4dd52cf1e0b06f5ff04, subnet: 0, service: sync_committee
Nov 14 12:38:31.002 INFO Requesting unsigned block               slot: 109, service: block
Nov 14 12:38:31.016 INFO Received unsigned block                 slot: 109, service: block
Nov 14 12:38:31.025 INFO Publishing signed block                 signing_time_ms: 8, slot: 109, service: block
Nov 14 12:38:31.058 INFO Successfully published block            slot: 109, graffiti: None, attestations: 1, deposits: 0, block_type: Full, service: block
Nov 14 12:38:35.026 INFO Successfully published attestations     type: unaggregated, slot: 109, committee_index: 0, head_block: 0x7d68cbdaf2129e9adcf5672daf6413a003b86885c1f05ccb4a7a58063055e9b6, validator_indices: [96, 31, 57], count: 3, service: attestation
Nov 14 12:38:35.596 INFO Successfully published sync committee messages, slot: 109, head_block: 0x7d68cbdaf2129e9adcf5672daf6413a003b86885c1f05ccb4a7a58063055e9b6, count: 100, service: sync_committee
Nov 14 12:38:37.002 INFO Connected to beacon node(s)             synced: 1, available: 1, total: 1, primary: http://beacon:3500/, service: notifier
Nov 14 12:38:37.002 INFO All validators active                   slot: 109, epoch: 3, total_validators: 100, active_validators: 100, current_epoch_proposers: 32, service: notifier
Nov 14 12:38:39.011 INFO Successfully published attestation      type: aggregated, slot: 109, committee_index: 0, head_block: 0x7d68cbdaf2129e9adcf5672daf6413a003b86885c1f05ccb4a7a58063055e9b6, signatures: 3, aggregator: 96, service: attestation
Nov 14 12:38:39.012 INFO Successfully published attestation      type: aggregated, slot: 109, committee_index: 0, head_block: 0x7d68cbdaf2129e9adcf5672daf6413a003b86885c1f05ccb4a7a58063055e9b6, signatures: 3, aggregator: 31, service: attestation
Nov 14 12:38:39.012 INFO Successfully published attestation      type: aggregated, slot: 109, committee_index: 0, head_block: 0x7d68cbdaf2129e9adcf5672daf6413a003b86885c1f05ccb4a7a58063055e9b6, signatures: 3, aggregator: 57, service: attestation
Nov 14 12:38:39.012 INFO Successfully published sync contributions, slot: 109, num_signers: 128, beacon_block_root: 0x7d68cbdaf2129e9adcf5672daf6413a003b86885c1f05ccb4a7a58063055e9b6, subnet: 2, service: sync_committee
Nov 14 12:38:39.017 INFO Successfully published sync contributions, slot: 109, num_signers: 128, beacon_block_root: 0x7d68cbdaf2129e9adcf5672daf6413a003b86885c1f05ccb4a7a58063055e9b6, subnet: 0, service: sync_committee
Nov 14 12:38:39.017 INFO Successfully published sync contributions, slot: 109, num_signers: 128, beacon_block_root: 0x7d68cbdaf2129e9adcf5672daf6413a003b86885c1f05ccb4a7a58063055e9b6, subnet: 1, service: sync_committee
Nov 14 12:38:39.018 INFO Successfully published sync contributions, slot: 109, num_signers: 128, beacon_block_root: 0x7d68cbdaf2129e9adcf5672daf6413a003b86885c1f05ccb4a7a58063055e9b6, subnet: 3, service: sync_committee
Nov 14 12:38:43.002 INFO Requesting unsigned block               slot: 110, service: block
Nov 14 12:38:43.012 INFO Received unsigned block                 slot: 110, service: block
Nov 14 12:38:43.020 INFO Publishing signed block                 signing_time_ms: 7, slot: 110, service: block
Nov 14 12:38:43.039 INFO Successfully published block            slot: 110, graffiti: None, attestations: 1, deposits: 0, block_type: Full, service: block
Nov 14 12:38:47.024 INFO Successfully published attestations     type: unaggregated, slot: 110, committee_index: 0, head_block: 0xf8c95d944ffd0f319ab8350c6f6caa044812d3a4d14e4fc38a2980b1d55fd84a, validator_indices: [56, 14, 13], count: 3, service: attestation
Nov 14 12:38:47.480 INFO Successfully published sync committee messages, slot: 110, head_block: 0xf8c95d944ffd0f319ab8350c6f6caa044812d3a4d14e4fc38a2980b1d55fd84a, count: 100, service: sync_committee
Nov 14 12:38:49.002 INFO Connected to beacon node(s)             synced: 1, available: 1, total: 1, primary: http://beacon:3500/, service: notifier
Nov 14 12:38:49.002 INFO All validators active                   slot: 110, epoch: 3, total_validators: 100, active_validators: 100, current_epoch_proposers: 32, service: notifier
Nov 14 12:38:51.017 INFO Successfully published attestation      type: aggregated, slot: 110, committee_index: 0, head_block: 0xf8c95d944ffd0f319ab8350c6f6caa044812d3a4d14e4fc38a2980b1d55fd84a, signatures: 3, aggregator: 56, service: attestation
Nov 14 12:38:51.017 INFO Successfully published attestation      type: aggregated, slot: 110, committee_index: 0, head_block: 0xf8c95d944ffd0f319ab8350c6f6caa044812d3a4d14e4fc38a2980b1d55fd84a, signatures: 3, aggregator: 14, service: attestation
Nov 14 12:38:51.017 INFO Successfully published attestation      type: aggregated, slot: 110, committee_index: 0, head_block: 0xf8c95d944ffd0f319ab8350c6f6caa044812d3a4d14e4fc38a2980b1d55fd84a, signatures: 3, aggregator: 13, service: attestation
Nov 14 12:38:51.017 INFO Successfully published sync contributions, slot: 110, num_signers: 128, beacon_block_root: 0xf8c95d944ffd0f319ab8350c6f6caa044812d3a4d14e4fc38a2980b1d55fd84a, subnet: 3, service: sync_committee
Nov 14 12:38:51.018 INFO Successfully published sync contributions, slot: 110, num_signers: 128, beacon_block_root: 0xf8c95d944ffd0f319ab8350c6f6caa044812d3a4d14e4fc38a2980b1d55fd84a, subnet: 1, service: sync_committee
Nov 14 12:38:51.020 INFO Successfully published sync contributions, slot: 110, num_signers: 128, beacon_block_root: 0xf8c95d944ffd0f319ab8350c6f6caa044812d3a4d14e4fc38a2980b1d55fd84a, subnet: 0, service: sync_committee
Nov 14 12:38:51.021 INFO Successfully published sync contributions, slot: 110, num_signers: 128, beacon_block_root: 0xf8c95d944ffd0f319ab8350c6f6caa044812d3a4d14e4fc38a2980b1d55fd84a, subnet: 2, service: sync_committee
Nov 14 12:38:55.002 INFO Requesting unsigned block               slot: 111, service: block
Nov 14 12:38:55.013 INFO Received unsigned block                 slot: 111, service: block
Nov 14 12:38:55.018 INFO Publishing signed block                 signing_time_ms: 5, slot: 111, service: block
Nov 14 12:38:55.043 INFO Successfully published block            slot: 111, graffiti: None, attestations: 1, deposits: 0, block_type: Full, service: block
Nov 14 12:38:59.037 INFO Successfully published attestations     type: unaggregated, slot: 111, committee_index: 0, head_block: 0x3550000cadcfc7cd99c895830d643a0ea903e48bac9664a33a9e8ee58c036807, validator_indices: [69, 4, 88, 49], count: 4, service: attestation
Nov 14 12:38:59.473 INFO Successfully published sync committee messages, slot: 111, head_block: 0x3550000cadcfc7cd99c895830d643a0ea903e48bac9664a33a9e8ee58c036807, count: 100, service: sync_committee
Nov 14 12:39:01.001 INFO Connected to beacon node(s)             synced: 1, available: 1, total: 1, primary: http://beacon:3500/, service: notifier
Nov 14 12:39:01.001 INFO All validators active                   slot: 111, epoch: 3, total_validators: 100, active_validators: 100, current_epoch_proposers: 32, service: notifier
Nov 14 12:39:03.018 INFO Successfully published sync contributions, slot: 111, num_signers: 128, beacon_block_root: 0x3550000cadcfc7cd99c895830d643a0ea903e48bac9664a33a9e8ee58c036807, subnet: 0, service: sync_committee
Nov 14 12:39:03.018 INFO Successfully published attestation      type: aggregated, slot: 111, committee_index: 0, head_block: 0x3550000cadcfc7cd99c895830d643a0ea903e48bac9664a33a9e8ee58c036807, signatures: 4, aggregator: 69, service: attestation
Nov 14 12:39:03.018 INFO Successfully published sync contributions, slot: 111, num_signers: 128, beacon_block_root: 0x3550000cadcfc7cd99c895830d643a0ea903e48bac9664a33a9e8ee58c036807, subnet: 3, service: sync_committee
Nov 14 12:39:03.018 INFO Successfully published attestation      type: aggregated, slot: 111, committee_index: 0, head_block: 0x3550000cadcfc7cd99c895830d643a0ea903e48bac9664a33a9e8ee58c036807, signatures: 4, aggregator: 4, service: attestation
Nov 14 12:39:03.018 INFO Successfully published attestation      type: aggregated, slot: 111, committee_index: 0, head_block: 0x3550000cadcfc7cd99c895830d643a0ea903e48bac9664a33a9e8ee58c036807, signatures: 4, aggregator: 88, service: attestation
